1	2015270028	90
2	2019270615	90
3	2019270642	90
4	2019380706	80
5	2015270218	80
6	2016270209	80
7	2016270244	80
8	2017270973	70
9	2017270948	65
10	2019380709	60
11	2019270660	60
12	2017270976	55
13	2017270915	50
14	2016270212	50
15	2016270263	50
16	2017270920	40
17	2019380601	30
18	2017270931	30
19	2017270951	30
20	2019270648	30
21	2018270027	25
22	2019380711	20
23	2019380712	20
24	2019270607	20
25	2019270672	20
26	2016270251	15
27	2018390114	10
average : 49.629630
