2010260022	154
2019270665	143
2019270645	134
2019270667	133
2017270930	129
2019270618	129
2019270615	123
2017270935	120
2017270956	118
2017270977	117
2018270606	116
2015270238	96
2019270614	90
2017270909	88
2019270672	88
2019270653	85
2019270601	82
2019270112	72
2015270039	71
2017270938	60
2016270263	59
2016270269	57
2019270628	53
2017270914	52
2013270347	48
2019270622	37 
2019270633	28
2019270117	0
