2017270956	85
2019270667	85
2019270615	73
2018270606	71
2019270618	70
2019270601	64
2017270977	62
2017270935	61
2010260022	61
2019270665	60
2019270645	57
2017270909	47
2017270930	47
2019270614	44
2017270914	42
2016270263	41
2015270039	30
2019270112	29
2019270622	28
2019270633	28
2019270653	28
2013270347	25
2016270269	24
2017270938	23
2015270238	22
2019270117	21
2019270628	12
2019270672	12
